qid	competition	timestamp	section	number	original_question	original_answer	original_additional_info
GO01-01-0312	誤	2003/03/30	通常問題	312	人類初の宇宙飛行をしたのはガガーリンですが、人類初の宇宙遊泳をしたのは誰でしょう？	アレクセイ・レオーノフ	
GO01-01-0313	誤	2003/03/30	通常問題	313	生後６か月頃から満１歳前後の乳児にみられる発熱を、とくに何というでしょう？	知恵熱、ちえぼとり	
GO01-01-0314	誤	2003/03/30	通常問題	314	英語のアルファベットを小文字の筆記体で書いた時、一筆書きできないのは、Ｉ、Ｊ、Ｔともう１つは何でしょう？	Ｘ	
GO01-01-0315	誤	2003/03/30	通常問題	315	ナイジェリアで起こったビアフラ飢饉の救済活動に参加した医師を中心として1971年に結成された、国際医療ボランティア団体は何でしょう？	国境なき医師団（ＭＳＦ）	
GO01-01-0316	誤	2003/03/30	通常問題	316	ディズニーアニメ『ピーターパン』の登場人物で、ワニが苦手な片腕の海賊の親分といえば誰でしょう？	フック船長	
GO01-01-0317	誤	2003/03/30	通常問題	317	ギリシャ語で「多数の島々」という意味がある、ハワイやトンガなどが所属している諸島といえばどこでしょう？	ポリネシア諸島	
GO01-01-0318	誤	2003/03/30	通常問題	318	三角形の内角の和は１８０度ですが、六角形の内角の和は何度でしょう？	７２０度	
GO01-01-0319	誤	2003/03/30	通常問題	319	ＪＲの「青春18きっぷ」を使うことが出来るのは、満何才以下の人でしょう？	年齢制限なし	
GO01-01-0320	誤	2003/03/30	通常問題	320	木偏（きへん）に秋でヒサギ、魚偏に秋でカジカですが、金偏に秋と書く農業用具は何でしょう？	クワ	
GO01-01-0321	誤	2003/03/30	通常問題	321	プロレタリア文学で、「蟹工船」を書いたのは小林多喜二ですが、「太陽のない町」を書いたのは誰でしょう？	徳永直	
GO01-01-0322	誤	2003/03/30	通常問題	322	根の部分を豚の餌に使っていたことから別名を「ブタノマンジュウ」ともいう、サクラソウ科の多年草は何でしょう？	シクラメン	
GO01-01-0323	誤	2003/03/30	通常問題	323	煮て食べることの多いこれからが旬の野菜で、漢字で竹かんむりに旬と書くのは何でしょう？	たけのこ	
GO01-01-0324	誤	2003/03/30	通常問題	324	松任谷由美の「中央フリーウェイ」の歌詞で、右手に見えるのは競馬場ですが、左手に見えるのは何の工場でしょう？	ビール工場	
GO01-01-0325	誤	2003/03/30	通常問題	325	プラトンが「狂えるソクラテス」と評した紀元前４世紀頃のギリシャの哲学者で、樽の中で暮らしたといわれるのは誰でしょう？	ディオゲネス	
GO01-01-0326	誤	2003/03/30	通常問題	326	ラジオ局の周波数にあわせ体重を124.2kgや95.4kgにしたことがある、本名を篠岡建（しのおかけん）という巨漢タレントは誰でしょう？	伊集院光	
GO01-01-0327	誤	2003/03/30	通常問題	327	地図上で、転がすことによって距離を測る機械を何メーターというでしょう？	キルビメーター	
GO01-01-0328	誤	2003/03/30	通常問題	328	止まれば倒れてしまうことから、無理に仕事を続けて資金繰りを行うことを、ある乗り物に例えて何というでしょう？	自転車操業	
GO01-01-0329	誤	2003/03/30	通常問題	329	米国で最も人口が多い都市はニューヨークですが、二番目に多い都市はどこでしょう？	ロサンゼルス	
GO01-01-0330	誤	2003/03/30	通常問題	330	春の星座で、おとめ座のアルファ星はスピカですが、獅子座のアルファ星は何でしょう？	レグルス	
GO01-01-0331	誤	2003/03/30	通常問題	331	チャルメラ、カステラ、コンペイトウ、バッテラといえば、すべて何語でしょう？	ポルトガル語	
GO01-01-0332	誤	2003/03/30	通常問題	332	テニスや卓球で、サーブが一度ネットにあたってから相手コートに入り、サーブがやり直しになることを何というでしょう？	レット	
GO01-01-0333	誤	2003/03/30	通常問題	333	アメリカの大統領官邸はホワイトハウスですが、フランスの大統領官邸は何でしょう？	エリゼー宮	
GO01-01-0334	誤	2003/03/30	通常問題	334	幼い頃天然痘にかかり、それ以来右目が見えなくなったことに因み「独眼竜」とあだ名された戦国武将は誰でしょう？	伊達政宗	
GO01-01-0335	誤	2003/03/30	通常問題	335	英語では「ジャパニーズ・ボブテイル」と呼ばれる、赤川次郎の作品に登場する「ホームズ」でも知られる猫の種類といえば何でしょう？	三毛猫	
GO01-01-0336	誤	2003/03/30	通常問題	336	「グラシャス」「グラッチェ」「スパシーボ」といえば、日本語に訳すと何という言葉になるでしょう？	ありがとう	
GO01-01-0337	誤	2003/03/30	通常問題	337	日本近海を流れる海流で、「親潮」といえば千島海流のことですが、「黒潮」といえば何でしょう?	日本海流	
GO01-01-0338	誤	2003/03/30	通常問題	338	陸上のリレー競技で次の走者に渡すのはバトンですが、駅伝競技で次の走者に渡すのは何でしょう？	たすき	
GO01-01-0339	誤	2003/03/30	通常問題	339	イスラム教の開祖・マホメットがこの色のターバンをしていたという由来から、イスラム世界で神聖な色とされている色は何でしょう?	緑	
GO01-01-0340	誤	2003/03/30	通常問題	340	週刊少年マガジンを発行しているのは講談社ですが、週刊少年サンデーを発行しているのはどこの出版社でしょう？	小学館	
GO01-01-0341	誤	2003/03/30	通常問題	341	オーストラリアの国の鳥はエミューですが、お隣ニュージーランドの国の鳥は何でしょう？	キーウィ	
GO01-01-0342	誤	2003/03/30	通常問題	342	デフォーの小説「ロビンソン・クルーソー」で、ロビンソン・クルーソーの召使いの名前は何というでしょう？	フライデー	
GO01-01-0343	誤	2003/03/30	通常問題	343	夏季オリンピックで、「聖火リレー」が初めて採用されたのは、1936年にどこで開催された大会の時でしょう？	ベルリン	
GO01-01-0344	誤	2003/03/30	通常問題	344	「三国一の花婿」などというときの三国とは、日本、唐（中国）とどこのことでしょう？	天竺（インド）	
GO01-01-0345	誤	2003/03/30	通常問題	345	歴史に名を残す旅行家のコロンブスとマルコ・ポーロは、ともにどこの国の人物でしょう？	イタリア	
GO01-01-0346	誤	2003/03/30	通常問題	346	馬や雄のライオンの首に生えている、比較的長い毛のことを何というでしょう？	たてがみ	
GO01-01-0347	誤	2003/03/30	通常問題	347	ラム酒入りのシロップを染みこませた丸いケーキを、あるフランスの食通の名前にちなんで何というでしょう？	サバラン	
GO01-01-0348	誤	2003/03/30	通常問題	348	法律で定められた者以外が馬券や船券（ふなけん）などを発行することを何行為というでしょう？	呑（ノミ）行為	
GO01-01-0349	誤	2003/03/30	通常問題	349	来年公開の映画『新造人間キャシャーン』で監督デビューすることが決まった、宇多田ヒカルの夫といえば誰でしょう？	紀里谷和明	
GO01-01-0350	誤	2003/03/30	通常問題	350	家やお店などを、家具や商品、設備などをつけたままで売ったり貸したりすることを何というでしょう？	居抜き	
GO01-01-0351	誤	2003/03/30	通常問題	351	自動車の燃料計で、満タンはＦですが、空っぽを表すアルファベットは何でしょう？	Ｅ	
GO01-01-0352	誤	2003/03/30	通常問題	352	タコを干すときの様子から、人気が集中することを何というでしょう？	引っ張りダコ	
GO01-01-0353	誤	2003/03/30	通常問題	353	百人一首の最初の歌「秋の田のかりほの庵（いお）の苫をあらみわが衣手は露に濡れつつ」の詠み人は誰でしょう？	天智天皇	
GO01-01-0354	誤	2003/03/30	通常問題	354	総合格闘技の大会「Ｋ－１グランプリ」で、４度とこれまでに最も多く優勝しているオランダの選手は誰でしょう？	アーネスト＝ホースト	
GO01-01-0355	誤	2003/03/30	通常問題	355	日本の国会では、衆議院が解散された場合、解散された日から何日以内に総選挙を行なわなければならないでしょう？	40日以内	
GO01-01-0356	誤	2003/03/30	通常問題	356	オゾン層が形成される、大気圏の対流圏と中間圏の間にあたる部分を何というでしょう？	成層圏	
GO01-01-0357	誤	2003/03/30	通常問題	357	原子番号１の元素は「水素」ですが、１０番の元素は何でしょう？	ネオン	
GO01-01-0358	誤	2003/03/30	通常問題	358	ナイル川流域で栄えた文明はエジプト文明ですが、チグリス川、ユーフラティス川流域で栄えたのは何文明でしょう？	メソポタミヤ文明	
GO01-01-0359	誤	2003/03/30	通常問題	359	セギン、ルクバー、シー、カーフ、シェダルという五つの星が、アルファベットのＷの形に並んでいる星座といえば何でしょう？	カシオペア座	
GO01-01-0360	誤	2003/03/30	通常問題	360	首や手足の無い、胴体部分だけの彫刻のことをイタリア語で何というでしょう？	トルソー	
GO01-01-0361	誤	2003/03/30	通常問題	361	アフリカ大陸で最も大きい湖はどこでしょう？	ビクトリア湖	
GO01-01-0362	誤	2003/03/30	通常問題	362	自分の子供に芸能活動をさせ、そのマネージャー役を務める母親のことを、俗に和製英語で何というでしょう？	ステージママ	
GO01-01-0363	誤	2003/03/30	通常問題	363	尾崎紅葉の小説「金色夜叉」で、お宮の名字は鴫沢（しぎさわ）ですが、貫一の名字は何でしょう？	間（はざま）	
GO01-01-0364	誤	2003/03/30	通常問題	364	昔からの諺で、柿が赤くなると逆に青くなるといわれるのはどんな職業の人でしょう？	医者	
GO01-01-0365	誤	2003/03/30	通常問題	365	「セロリ」「パセリ」「クレソン」などの和名に共通して用いられる、あるヨーロッパの国といえば何でしょう？	オランダ	
GO01-01-0366	誤	2003/03/30	通常問題	366	フランス語で「稲妻」という意味を持つお菓子で、細長いシュークリームの上にチョコレートをかけたものといえば何でしょう？	エクレア	
GO01-01-0367	誤	2003/03/30	通常問題	367	ジャズボーカルで、「ルルル」や「ダバダバ」など、意味のない音でメロディを即興的に歌うことを何というでしょう？	スキャット	
GO01-01-0368	誤	2003/03/30	通常問題	368	道路交通法によってチャイルドシートの使用が義務付けられているのは何歳未満の幼児でしょう？	６歳	
GO01-01-0369	誤	2003/03/30	通常問題	369	ネットワークシステムで他のコンピュータにサービスを提供するコンピュータを「サーバー」といいますが、サービスを受ける側のコンピュータのことを何というでしょう？	クライアント	
GO01-01-0370	誤	2003/03/30	通常問題	370	女性の髪型で、髪を後頭部で一つにまとめたものを、動物の馬に例えて何というでしょう？	ポニーテール	
GO01-01-0371	誤	2003/03/30	通常問題	371	大阪ではかつての生産地からナンバと呼ばれ、女房詞では「一文字(ひともじ)」といわれる野菜は何でしょう？	葱	
GO01-01-0372	誤	2003/03/30	通常問題	372	漢字では「節」と書く速度の単位で、船が一時間に一海里進む早さを１とするものは何でしょう？	ノット	
GO01-01-0373	誤	2003/03/30	通常問題	373	蹴鞠で使われる鞠は、どんな動物の皮で作られたものでしょう？	鹿	
GO01-01-0374	誤	2003/03/30	通常問題	374	金婚式は結婚50年目、銀婚式は25年目のお祝いのことですが、銅婚式は何年目のお祝いでしょう?	7年目	
GO01-01-0375	誤	2003/03/30	通常問題	375	生乾きの漆喰壁に、水彩で描く壁画の技法で、「新鮮な」という意味のイタリア語に由来する言葉は何でしょう？	フレスコ	
GO01-01-0376	誤	2003/03/30	通常問題	376	イギリスはロンドンの通りで、首相官邸や外務省のある通りのことを何というでしょう？	ダウニング通り（街）	
GO01-01-0377	誤	2003/03/30	通常問題	377	大理石・石灰石・貝殻などの主成分である、化学式CaCO3で表される物質は何でしょう？	炭酸カルシウム	
GO01-01-0378	誤	2003/03/30	通常問題	378	特に神社やお寺の建築を専門とする大工のことを何大工というでしょう？	宮大工	
GO01-01-0379	誤	2003/03/30	通常問題	379	昔話『一寸法師』で、一寸法師が打ち出の小槌を奪った相手は誰でしょう？	鬼	
GO01-01-0380	誤	2003/03/30	通常問題	380	「ローマの王子様」というニックネームで知られる、サッカー・イタリア代表の司令塔は誰でしょう？	フランチェスコ・トッティ	
GO01-01-0381	誤	2003/03/30	通常問題	381	ランカスター家とヨーク家が争った、15世紀のイギリス貴族の内乱を、両家の紋章に使われた花から「何戦争」というでしょう？	バラ戦争	
GO01-01-0382	誤	2003/03/30	通常問題	382	果実が栗に似ているところから名前がつけられたという、街路樹としてよく見られる木は何でしょう？	マロニエ	
GO01-01-0383	誤	2003/03/30	通常問題	383	唐辛子、ライムジュース、レモングラス、みょうがなどを煮込んだスープにクルマエビを加えた料理で、タイが誇る世界三大スープの一つは何でしょう？	トムヤムクン	
GO01-01-0384	誤	2003/03/30	通常問題	384	吹奏楽団のことをブラスバンドなどといいますが、この「ブラス」とはどんな金属のことでしょう？	真鍮	
GO01-01-0385	誤	2003/03/30	通常問題	385	芝居の１シーンで、「江戸っ子だってねぇ、食いねぇ、食いねぇ、寿司食いねぇ」という台詞をはく人物は誰でしょう？	森の石松	
GO01-01-0386	誤	2003/03/30	通常問題	386	日本海に浮かぶ島で、隠岐（オキ）は島根県にありますが、壱岐（イキ）は何県にあるでしょう？	長崎県	
GO01-01-0387	誤	2003/03/30	通常問題	387	急激な運動をきっかけに、過度の強い力が働いて筋肉の繊維やそれを取り巻く筋膜が断裂した状態のことを一般には何というでしょう？	肉離れ	
GO01-01-0388	誤	2003/03/30	通常問題	388	自転車の車輪を支えるために中心から放射状に伸びている細い棒のことを何というでしょう？	スポーク	
GO01-01-0389	誤	2003/03/30	通常問題	389	七福神のなかで、唯一の日本生まれである神様は誰でしょう？	恵比須様	
GO01-01-0390	誤	2003/03/30	通常問題	390	１秒の75分の１をあらわす単位で、よく短い時間の例えに使われるのは何でしょう？	刹那	
GO01-01-0391	誤	2003/03/30	通常問題	391	「神の子」という意味である、南米ペルー沖で毎年クリスマス前後に海水温が上昇する現象を何というでしょう？	エルニーニョ現象	
GO01-01-0392	誤	2003/03/30	通常問題	392	運送会社のキャラクターで、西濃運輸はカンガルーですが、日本通運はどんな動物でしょう？	ペリカン	
GO01-01-0393	誤	2003/03/30	通常問題	393	ゴルフやテニスでは観客のことを指し、美術では作品を展示する画廊を意味する言葉は何でしょう？	ギャラリー	
GO01-01-0394	誤	2003/03/30	通常問題	394	パチンコ用語の「確変」とは何と言う言葉の略でしょう？	確率変動	
GO01-01-0395	誤	2003/03/30	通常問題	395	どういう手段を用いても、まるっきり動かすことのできないことを、何でも動かないというでしょう？	てこ	
GO01-01-0396	誤	2003/03/30	通常問題	396	ラグビーで、「トライ」をした時に入る得点は何点でしょう?	5点	
GO01-01-0397	誤	2003/03/30	通常問題	397	芝居小屋の人形ピエロの悲しい恋を描いた、ロシアの作曲家・ストラビンスキーのバレエ音楽は何でしょう？	ペトルーシュカ	
GO01-01-0398	誤	2003/03/30	通常問題	398	コバルトやチタンなど、存在量が少なかったり純粋な金属として得にくい金属のことを英語で何というでしょう？	レアメタル	
GO01-01-0399	誤	2003/03/30	通常問題	399	スコットランドでは『Auld Lang Syne（オールド・ラング・サイン）』とよばれており、日本では卒業式などでの別れの曲として親しまれているこの曲の邦題は何でしょう？	『蛍の光』	
GO01-01-0400	誤	2003/03/30	通常問題	400	幕末に「海援隊」を組織したのは坂本龍馬ですが、「陸援隊」を組織した土佐藩の志士は誰でしょう？	中岡慎太郎	
GO01-01-0401	誤	2003/03/30	通常問題	401	現在、パ・リーグで唯一の永久欠番保持者である、元近鉄の投手は誰でしょう？	鈴木啓示	
GO01-01-0402	誤	2003/03/30	通常問題	402	夏の人気のリゾート地、プーケット島はどこの国にあるでしょう？	タイ	
GO01-01-0403	誤	2003/03/30	通常問題	403	元々は伊予の国司だったものの、９３９年に日振島を根拠地として海賊行為を行い、朝廷に動揺を与えた人物は誰でしょう？	藤原純友（すみとも）	
GO01-01-0404	誤	2003/03/30	通常問題	404	サンバといえばブラジルの民族音楽ですが、ルンバはどこの国の民族音楽でしょう？	キューバ	
GO01-01-0405	誤	2003/03/30	通常問題	405	セーターの素材としてよく用いられる「モヘア」が取れるのはどんな動物からでしょう？	ヤギ（アンゴラヤギ）	
GO01-01-0406	誤	2003/03/30	通常問題	406	炭酸ガスを多く含んだ発泡性のワインを、「泡立つ」という意味の英語から、特に何ワインというでしょう？	スパークリングワイン	
GO01-01-0407	誤	2003/03/30	通常問題	407	元々はフランス語で「牛の集合所」という意味がある、馬乗りや投げ縄の腕前を競うカウボーイの競技は何でしょう？	ロデオ	
GO01-01-0408	誤	2003/03/30	通常問題	408	ミロス・フォアマン監督の映画のタイトルにもなった、作曲家モーツァルトのミドルネームは何でしょう？	アマデウス	
GO01-01-0409	誤	2003/03/30	通常問題	409	アイヌ語で「フキの葉の下の人々」という意味があるという、アイヌの伝承に出てくる小人のことを何というでしょう？	コロボックル	
GO01-01-0410	誤	2003/03/30	通常問題	410	実際には見ていないのに見たふりをするという意味の四字熟語を、京都のある地名を使って何というでしょう?	白川夜船	
GO01-01-0411	誤	2003/03/30	通常問題	411	ビリヤードで、手玉を撞く棒のことを何というでしょう？	キュー	
GO01-01-0412	誤	2003/03/30	通常問題	412	フランス文学界の巨匠で、「レ・ミゼラブル」を著した作家といえば誰でしょう？	ヴィクトル・ユゴー	
GO01-01-0413	誤	2003/03/30	通常問題	413	パリの女性をパリジェンヌというのに対して、パリの男性のことを何というでしょう？	パリジャン	
GO01-01-0414	誤	2003/03/30	通常問題	414	リチウムでは赤、ナトリウムでは黄色というように、元素を燃やしたときに色のついた炎が出る現象を何というでしょう？	炎色反応	
GO01-01-0415	誤	2003/03/30	通常問題	415	手紙の初めと終わりに使う漢字２文字の男性の挨拶で、「前略」ではじめた時に使うのは「草々」ですが、「拝啓」ではじめた時に使う言葉は何でしょう？	敬具	
GO01-01-0416	誤	2003/03/30	通常問題	416	アメリカのプロスポーツで、NHLのフライヤーズ、NFLのイーグルス、NBAの７６ers、MLBのフィリーズが本拠地を置く都市はどこでしょう？	フィラデルフィア	
GO01-01-0417	誤	2003/03/30	通常問題	417	有田(ありた)焼で知られる有田町があるのは佐賀県ですが、有田(ありだ)みかんで知られる有田市があるのは何県でしょう？	和歌山県	
GO01-01-0418	誤	2003/03/30	通常問題	418	紀元前にギリシャを統一したアレキサンダー大王は、どこの国の王様でしょう？	マケドニア	
GO01-01-0419	誤	2003/03/30	通常問題	419	イーヨー、ティガー、ピグレットといった仲間がいる、ディズニーの人気キャラクターは何でしょう？	くまのプーさん	
GO01-01-0420	誤	2003/03/30	通常問題	420	特徴のあるくちばしで松かさをこじ開けて種を食べるアトリ科の鳥で、物事が食い違っていることの例えに使われるのは何でしょう？	イスカ	
GO01-01-0421	誤	2003/03/30	通常問題	421	夏目漱石の名作『三四郎』で、主人公の三四郎の苗字は何でしょう？	小川	
GO01-01-0422	誤	2003/03/30	通常問題	422	経済用語で、一般的にデフレが深刻になり生産・消費などが悪循環に陥る状態のことを何というでしょう？	デフレ・スパイラル	
GO01-01-0423	誤	2003/03/30	通常問題	423	合金の中に含まれる金の含有率を示す単位に「カラット」がありますが、純金は何カラットでしょう？	２４カラット	
GO01-01-0424	誤	2003/03/30	通常問題	424	今年のNHK大河ドラマは「宮本武蔵」ですが、武蔵の成長に多大な影響を与えた、漬物の名でもおなじみの禅僧といえば誰でしょう？	沢庵	
GO01-01-0425	誤	2003/03/30	通常問題	425	無愛想で冷たい様子を「けんもほろろ」などといいますが、この「けん」と「ほろろ」は、共にどんな鳥の鳴き声のことでしょう？	きじ	
GO01-01-0426	誤	2003/03/30	通常問題	426	安くて無駄に数だけが多いことを「二束三文」といいますが、この言葉の元となった、二束三文で売られていたものとは何でしょう？	わらじ	
GO01-01-0427	誤	2003/03/30	通常問題	427	1722年オランダ人一行が復活祭の日に上陸したことからその名がつけられた、巨大石像モアイがあることで知られるチリ領の島は何でしょう？	イースター島	
GO01-01-0428	誤	2003/03/30	通常問題	428	水産業を表す「海」、工業を表す「歯車」、農業を表す「稲穂」がデザインされている日本の硬貨といえば、何円玉でしょう？	５円玉	
GO01-01-0429	誤	2003/03/30	通常問題	429	その名前はマレー語の「蹴る」とタイ語の「籐で作られたボール」を組み合わせたものである、東南アジアで盛んな「足を使うバレーボール」ともいうべきスポーツは何でしょう？	セパタクロー (Sepak Takraw)	
GO01-01-0430	誤	2003/03/30	通常問題	430	松尾芭蕉の『奥の細道』の旅に同行した、芭蕉の門人は誰でしょう？	河合曽良（そら）	
GO01-01-0431	誤	2003/03/30	通常問題	431	禅海という僧侶が約30年の歳月をかけて完成させた、大分県にある全長360メートルのトンネルを何というでしょう？	青の洞門	
GO01-01-0432	誤	2003/03/30	通常問題	432	院内感染で有名なメチシリン耐性黄色ブドウ球菌を、アルファベット４文字で何というでしょう？	ＭＲＳＡ	
GO01-01-0433	誤	2003/03/30	通常問題	433	お岩さんでお馴染みの怪談話「四谷怪談」の作者は誰でしょう？	鶴屋南北（つるや なんぼく）	
GO01-01-0434	誤	2003/03/30	通常問題	434	日本で、一つの県としか境を接していないのは長崎県ですが、アメリカ合衆国でひとつの州としか接していない州は何州でしょう？	メーン州	
GO01-01-0435	誤	2003/03/30	通常問題	435	手塚治虫が生んだ天才外科医、ブラックジャックの本名は何でしょう？	間黒男	
GO01-01-0436	誤	2003/03/30	通常問題	436	人気ブランドの「エルメス」「ルイ＝ヴィトン」といえば、どこの国のブランドでしょう？	フランス	
GO01-01-0437	誤	2003/03/30	通常問題	437	名誉毀損罪や強姦罪のように、被害者の告訴や告発がないと罪にならない犯罪のことを何というでしょう？	親告罪	
GO01-01-0438	誤	2003/03/30	通常問題	438	イスラム暦の第９月に相当する、イスラム教徒が断食を行う月のことを何というでしょう？	ラマダーン	
GO01-01-0439	誤	2003/03/30	通常問題	439	陸上選手のフォームで、大股で走ることをストライド走法というのに対し、小股で一歩一歩早く走ることを何走法というでしょう？	ピッチ走法	
GO01-01-0440	誤	2003/03/30	通常問題	440	バラエティ番組などで活躍中の、沖縄出身の川ちゃんとゴリのお笑いコンビの名前は何でしょう？	ガレッジセール	
GO01-01-0441	誤	2003/03/30	通常問題	441	フランス南西部、ペリゴール地方が産地として有名な、日本では西洋松露（しょうろ）とよばれている世界三大珍味の一つであるキノコは何でしょう？	トリュフ	
GO01-01-0442	誤	2003/03/30	通常問題	442	水を電気分解したときに、陰極に発生する気体は水素ですが、陽極に発生する気体は何でしょう？	酸素	
GO01-01-0443	誤	2003/03/30	通常問題	443	ポンピドー、ジスカールデスタン、ドゴールといえば、どこの国の歴代大統領でしょう？	フランス	
GO01-01-0444	誤	2003/03/30	通常問題	444	昭和５２年、日本初の国民栄誉賞を受賞した巨人の選手といえば誰でしょう？	王貞治	
GO01-01-0445	誤	2003/03/30	通常問題	445	「ギョーザの街」として知られる栃木県の県庁所在地はどこでしょう？	宇都宮市	
GO01-01-0446	誤	2003/03/30	通常問題	446	結成当初は「てるお・はるお」「ライト兄弟」と名乗っていた、松本人志と浜田雅功のコンビ名といったら何でしょう？	ダウンタウン	
GO01-01-0447	誤	2003/03/30	通常問題	447	1901年にイランのスーサで閃緑岩に刻まれたものが発見された、「目には目を、歯には歯を」の一節で知られる法典は何でしょう？	ハムラビ法典	
GO01-01-0448	誤	2003/03/30	通常問題	448	多くの英雄があちこちに勢力を張り、互いに争うことを漢字四文字で何というでしょう？	群雄割拠	
GO01-01-0449	誤	2003/03/30	通常問題	449	しょうがはショウガ科の植物ですが、みょうがは何科の植物でしょう？	ショウガ科（同じ）	
GO01-01-0450	誤	2003/03/30	通常問題	450	源義経が行った「ひよどりごえの奇襲」で知られる、1184年に争われた戦いは何でしょう？	一の谷の戦い	
GO01-01-0451	誤	2003/03/30	通常問題	451	英語で、アルファベットの小文字をスモールレターというのに対し、大文字を何というでしょう？	キャピタルレター	
GO01-01-0452	誤	2003/03/30	通常問題	452	今年の第26回日本アカデミー賞で、作品賞、監督賞をはじめとする12部門で最優秀賞を獲得した山田洋次監督の映画は何でしょう？	たそがれ清兵衛	
GO01-01-0453	誤	2003/03/30	通常問題	453	ＪＲの「フルムーンパス」は、夫婦の年齢が合計で何歳以上のときに利用できるでしょう？	８８歳	
GO01-01-0454	誤	2003/03/30	通常問題	454	正式には「経栄山題経寺（だいきょう）」という日蓮宗の寺で、かの車寅次郎が産湯を使ったことでも知られるのはどこでしょう？	帝釈天	
GO01-01-0455	誤	2003/03/30	通常問題	455	「遠吠え」という意味がある、マイクをスピーカーに近づけると発生しやすい音を何というでしょう？	ハウリング	
GO01-01-0456	誤	2003/03/30	通常問題	456	年齢の違う男女の微妙な恋愛関係が描かれている、今年１月に芥川賞を受賞した大道珠貴（だいどう・たまき）の小説は何でしょう？	『しょっぱいドライブ』	
GO01-01-0457	誤	2003/03/30	通常問題	457	子供の頃から、ホメロスの詩の内容が真実だと考え、のちにトロイの遺跡を発掘してその実在を証明したのは誰でしょう？	シュリーマン	
GO01-01-0458	誤	2003/03/30	通常問題	458	狂言師が最初に修業をする作品として知られる、大名と猿曳きのやりとりを描いた作品は何でしょう？	『靱猿』	
GO01-01-0459	誤	2003/03/30	通常問題	459	昨年（２００２年）１２月２３日、長男クリスチャン君を出産したルーマニア人女子マラソン選手で、夫のリビウさんとともに、ＴＢＳの赤坂５丁目マラソンで活躍した人物は誰でしょう？	リディア・シモン	
GO01-01-0460	誤	2003/03/30	通常問題	460	日本に生息するキツネといえば、キタキツネと何でしょう？	ホンドギツネ	
GO01-01-0461	誤	2003/03/30	通常問題	461	鎌倉市にある臨済宗の寺で、江戸時代には縁切り寺として知られていたお寺の名前は何でしょう？	東慶寺	
GO01-01-0462	誤	2003/03/30	通常問題	462	日本名を「ベニヅル」という、主に熱帯の水辺に生息する鳥は何でしょう？	フラミンゴ	
GO01-01-0463	誤	2003/03/30	通常問題	463	平成５年、角川書店を退社した見城徹（けんじょうとおる）らによって設立され、『ダディ』『大河の一滴』『永遠の仔』など数々のベストセラーを出している出版社の名前は何でしょう？	幻冬舎	
GO01-01-0464	誤	2003/03/30	通常問題	464	鹿の肩甲骨を焼いてその割れ方で吉凶を判断する、古代に行われていた占いの一種は何でしょう？	太占	
GO01-01-0465	誤	2003/03/30	通常問題	465	攻撃側をレイダー、守備側をアンティというインドのスポーツは何でしょう？	カバディ	
GO01-01-0466	誤	2003/03/30	通常問題	466	ホワイトハウスにある大統領執務室のことを、その形から何ルームというでしょう？	オーバルルーム	
GO01-01-0467	誤	2003/03/30	通常問題	467	スイス人オットマー・グッドマンが生み出したキャラクターで、南極に住むペンギンの男の子といえば何でしょう？	ｐｉｎｇｕ	
GO01-01-0468	誤	2003/03/30	通常問題	468	その文中に有名な「生まれてすみません」という言葉が登場する、太宰治の小説は何でしょう？	『二十世紀旗手』	
GO01-01-0469	誤	2003/03/30	通常問題	469	昔懐かしいヒーロー、月光仮面の額に輝いていた月は、どんな形の月でしょう？	三日月	
GO01-01-0470	誤	2003/03/30	通常問題	470	トランプの４人のキングのうち、唯一ひげを生やしていないのは、どのスートのキングでしょう？	ハート	
GO01-01-0471	誤	2003/03/30	通常問題	471	山陽新幹線の居眠り運転事故で一躍注目を浴びた「睡眠時無呼吸症候群」のことを、アルファベット３文字で何というでしょう？	ＳＡＳ	
GO01-01-0472	誤	2003/03/30	通常問題	472	ホトトギスやカッコウにみられる、他の鳥の巣に卵を産んで温めさせたり雛を育てさせる習性のことを何というでしょう？	托卵	
GO01-01-0473	誤	2003/03/30	通常問題	473	「豊かな海岸」という意味をもつ、首都をサン＝ホセにおく中央アメリカの共和国はどこでしょう？	コスタリカ	
GO01-01-0474	誤	2003/03/30	通常問題	474	煮ても焼いても当たらないことから、下手な演技しかできない役者のことを、ある野菜を使って何役者というでしょう？	大根役者	
GO01-01-0475	誤	2003/03/30	通常問題	475	浄土真宗を信仰する農民が領主に対して起こした反乱のことを、その宗派の別名から特に何というでしょう？	一向一揆	
GO01-01-0476	誤	2003/03/30	通常問題	476	鶏肉のカラアゲ等などで、食べ易いように骨の片方に肉をあつめたものをある花にたとえて何というでしょう？	チューリップ	
GO01-01-0477	誤	2003/03/30	通常問題	477	金大中・前大統領が打ち出すも、その成果がほとんど見えなかった、経済援助の実施など北朝鮮に柔軟な姿勢で臨んだ外交政策のことを何というでしょう？	太陽政策	
GO01-01-0478	誤	2003/03/30	通常問題	478	日本軍に従軍した時には「面田（めんだ）」という日本名を使っていた、「ビルマ建国の父」とよばれるミャンマーの独立運動指導者は誰でしょう？	アウン・サン	
GO01-01-0479	誤	2003/03/30	通常問題	479	「波の花」といったら「塩」のことですが、「卯の花」といったら何のことでしょう？	おから	
