qid	competition	timestamp	section	number	original_question	original_answer	original_additional_info
QA20CAPR-2537	第1回AI王	2021/02/27	未使用問題	2537	ドイツ語では「ガイスター・シュピール」と呼ばれる、スポーツの試合における開催形態の一種は何でしょう？	無観客試合	
QA20CAPR-2540	第1回AI王	2021/02/27	未使用問題	2540	競技プログラミングのAtcoderにおいて、レーティング2800以上の最も優れたコーダーをあらわす色は何？	赤	
QA20CAPR-2542	第1回AI王	2021/02/27	未使用問題	2542	漫画『鬼滅の刃』の竈門禰豆子は竹の口枷をくわえていますが、スピンオフ作品の『中高一貫!! キメツ学園物語』では何をくわえているという設定になっているでしょう？	フランスパン	
QA20CAPR-2545	第1回AI王	2021/02/27	未使用問題	2545	政治家・菅義偉の出身大学はどこでしょう？	法政大学	
QA20CAPR-2548	第1回AI王	2021/02/27	未使用問題	2548	漫画『ジョジョの奇妙な冒険』に登場する空条承太郎のモデルとなっている、アメリカの映画俳優は誰でしょう？	クリント・イーストウッド	
QA20CAPR-2552	第1回AI王	2021/02/27	未使用問題	2552	テレビ番組『ピタゴラスイッチ』に登場するピタとゴラはどんな動物でしょう？	ペンギン	
QA20CAPR-2557	第1回AI王	2021/02/27	未使用問題	2557	「にじかんのみほうだい」という言葉の中に隠れている、フジテレビの月９ドラマにも主演した人気女優の名前は何でしょう？	菅野美穂	
QA20CAPR-2559	第1回AI王	2021/02/27	未使用問題	2559	2020年6月6日放送の『出没！アド街ック天国』で、3位が荻窪、2位が新宿、1位が神田と紹介されたのは、「何の美味しい街」でしょう？	カレー	
QA20CAPR-2560	第1回AI王	2021/02/27	未使用問題	2560	料理の「天むす」に使われるのは何の天ぷらでしょう？	エビ	
QA20CAPR-2564	第1回AI王	2021/02/27	未使用問題	2564	実力が下のものを相手にするときには「貸し」、心が晴れやかになるときには「すく」、身体の一部はどこでしょう？	胸	
QA20CAPR-2567	第1回AI王	2021/02/27	未使用問題	2567	宝くじ「ロト７」の抽選が行われるのは毎週何曜日でしょう？	金曜日	
QA20CAPR-2568	第1回AI王	2021/02/27	未使用問題	2568	独特なストーリー展開の中で着回しを紹介する「着回しDiary」が名物企画となっている、光文社の女性向けファッション雑誌は何でしょう？	CLASSY.	
QA20CAPR-2569	第1回AI王	2021/02/27	未使用問題	2569	直木賞受賞作のうち、唯一タイトルに算用数字が入っている作品は何でしょう？	4TEEN	
QA20CAPR-2571	第1回AI王	2021/02/27	未使用問題	2571	「パティシェ」はお菓子を作る職人ですが、「ブーランジェ」はどんな食べ物を作る職人でしょう？	パン	
QA20CAPR-2574	第1回AI王	2021/02/27	未使用問題	2574	2010年から２シーズン、メジャーリーガー・大谷翔平の兄である大谷龍太が所属した日本の野球チームは何でしょう？	高知ファイティングドッグス	
QA20CAPR-2575	第1回AI王	2021/02/27	未使用問題	2575	感染症の一種であるライム病の名前の由来となった「ライム」や「オールドライム」といった地名がある、アメリカの州はどこでしょう？	コネチカット州	
QA20CAPR-2576	第1回AI王	2021/02/27	未使用問題	2576	ゆらゆら帝国の楽曲『夜行性の生き物3匹』のミュージックビデオで、阿波踊りを踊っている人たちが付けているのは何のお面でしょう？	ひょっとこ	
QA20CAPR-2581	第1回AI王	2021/02/27	未使用問題	2581	アニメ『はたらく細胞』で、花澤香菜演じる主人公は、身体の何という細胞が擬人化されたキャラクターでしょう？	赤血球	
QA20CAPR-2582	第1回AI王	2021/02/27	未使用問題	2582	加藤一二三がいわゆる「ひふみんアイ」を初めて披露した公式戦の対局で、その際の相手方であった将棋棋士は誰でしょう？	中原誠	
QA20CAPR-2583	第1回AI王	2021/02/27	未使用問題	2583	実業家の匡一、脚本家の美智留、芸人の2:50といえば、共通する苗字は何でしょう？	江頭	
QA20CAPR-2587	第1回AI王	2021/02/27	未使用問題	2587	2020年の夏には「地図」「クイズ」「今敏」といったテーマで大きな特集を組んだ、月刊誌は何でしょう？	ユリイカ (雑誌)	
QA20CAPR-2592	第1回AI王	2021/02/27	未使用問題	2592	1884年にパリで結成された独立芸術家協会の初代会長を務めた芸術家は誰でしょう？	オディロン・ルドン	
QA20CAPR-2596	第1回AI王	2021/02/27	未使用問題	2596	ひらがなにすると同じ文字が３つ続く、馬術競技の１種目は何でしょう？	馬場馬術	
QA20CAPR-2597	第1回AI王	2021/02/27	未使用問題	2597	ハーフタイムには観客がフィールドに入って荒れた地面をならす「ディボット・ストンピング」というイベントが行われる、1チーム4人で行う球技は何でしょう？	ポロ	
QA20CAPR-2598	第1回AI王	2021/02/27	未使用問題	2598	伊藤園の「1日分の野菜 紙パック 200ml」のパッケージ正面に書かれている5種類の主要な栄養成分とは、ビタミンC、カルシウム、β-カロテン、マグネシウムと何でしょう？	カリウム	
QA20QBIK-0662	第1回AI王	2020/01/27	未使用問題	662	だれからも悪く思われないように、如才なくふるまうことを、どこから見ても難点がない美人という意味の言葉で「何美人」という？	八方美人	
QA20QBIK-1003	第1回AI王	2020/01/27	未使用問題	1003	「エンケ」「ヘールボップ」「ハレー」といえば、何という種類の天体につけられた名前？	彗星	
QA20QBIK-1005	第1回AI王	2020/01/27	未使用問題	1005	細胞分裂のたびに短くなり、老化との関連が指摘されている、染色体の末端にある染色体を保護する構造物を何という？	テロメア	
QA20QBIK-1013	第1回AI王	2020/01/27	未使用問題	1013	「ペペ」の愛称で国民から親しまれ、質素な暮らしを続けたことから「世界一貧しい大統領」とも呼ばれた、ウルグアイの第40代大統領は誰？	ホセ・ムヒカ	
QA20QBIK-1019	第1回AI王	2020/01/27	未使用問題	1019	15世紀、三国に分かれて争っていた沖縄本島を統一し、琉球で最初の統一王朝を樹立した国王は誰？	尚巴志王	
QA20QBIK-1027	第1回AI王	2020/01/27	未使用問題	1027	韓国語で「ジャガイモのスープ」という意味の、豚の背骨とジャガイモを辛いスープで煮込んだ鍋料理は何？	カムジャタン	
QA20QBIK-1035	第1回AI王	2020/01/27	未使用問題	1035	見つけやすいように点滅表示されることが多い、コンピュータなどの画面上で、入力位置を表す記号を何という？	カーソル	
QA20QBIK-1039	第1回AI王	2020/01/27	未使用問題	1039	人間の太ももの裏側にある、大腿四頭筋と対になる大腿二頭筋・半膜様筋・半腱様筋などを総称して、「もも肉のひも」という意味の英語で何という？	ハムストリング	
QA20QBIK-1041	第1回AI王	2020/01/27	未使用問題	1041	体を丸めると、縞模様が車輪のように見えることから名がついたエビの一種は何？	クルマエビ	
QA20QBIK-1043	第1回AI王	2020/01/27	未使用問題	1043	電波を吸収する塗料などを塗って、レーダーに探知されにくいように工夫した航空機のことを「隠密」という意味の英語を使って何という？	ステルス機	
QA20QBIK-1045	第1回AI王	2020/01/27	未使用問題	1045	軽いものから順にアップ、ダウン、ストレンジ、チャーム、ボトム、トップの6種類がある、原子核や中間子を構成するといわれる素粒子は何？	クォーク	
QA20QBIK-1051	第1回AI王	2020/01/27	未使用問題	1051	「春はあけぼの」という書き出しで始まる、平安時代の女流作家・清少納言の随筆は何？	枕草子	
QA20QBIK-1057	第1回AI王	2020/01/27	未使用問題	1057	1980年代後半から90年代前半にかけて活動し、『ガラスの十代』や『パラダイス銀河』などの曲を歌った、ジャニーズのアイドルグループは何？	光GENJI	
QA20QBIK-1073	第1回AI王	2020/01/27	未使用問題	1073	英語では「スープストック」という、フランス料理においてスープの基本素材となる、肉や野菜の煮出し汁を何という？	ブイヨン	
QA20QBIK-1083	第1回AI王	2020/01/27	未使用問題	1083	1977年に発表された、1匹のネコが何回も生まれ変わり様々な体験をするという、佐野洋子の絵本は何？	100万回生きたねこ	
QA20QBIK-1089	第1回AI王	2020/01/27	未使用問題	1089	『ファイナルファンタジー』シリーズなどのRPGで、戦闘の際に異世界から呼び出して攻撃や回復などをしてもらう幻獣のことを総称して何という？	召喚獣	
QA20QBIK-1091	第1回AI王	2020/01/27	未使用問題	1091	小麦粉を練った生地のかたまりをくの字型に曲がった専用の包丁で削り落とし、鍋に直接飛ばし入れて茹でる、中国・山西省発祥の麺料理は何？	刀削麺	
QA20QBIK-1101	第1回AI王	2020/01/27	未使用問題	1101	英語で、製品の製造業者を「メーカー」というのに対し、使用者を何という？	ユーザー	
QA20QBIK-1111	第1回AI王	2020/01/27	未使用問題	1111	太陽を除くとシリウスに次いで明るい、りゅうこつ座のα星といえば何？	カノープス	
QA20QBIK-1115	第1回AI王	2020/01/27	未使用問題	1115	「エルゴステロール」や「ベータカロチン」などのように、体内でビタミンに変化する物質を総称して何という？	プロビタミン	
QA20QBIK-1119	第1回AI王	2020/01/27	未使用問題	1119	大隅良典が分子レベルで解明した、細胞自身が不要なたんぱく質を分解する、「自食作用」ともいう生物の仕組みとは何？	オートファジー	
QA20QBIK-1127	第1回AI王	2020/01/27	未使用問題	1127	もっとも近いものでも地球から約8億光年の距離にある、莫大なエネルギーを放ち明るく輝く、日本語では「恒星状天体」と呼ばれる天体は何？	クエーサー	
QA20QBIK-1141	第1回AI王	2020/01/27	未使用問題	1141	日本人にも多くカバーされている、チック・コリアが作曲し、自らのバンド、リターン・トゥ・フォーエヴァーの作品として発表された、ある国の名前がついたジャズナンバーは何？	スペイン (チック・コリアの曲)	
QA20QBIK-1143	第1回AI王	2020/01/27	未使用問題	1143	路上パフォーマンス集団「東京ガガガ」の主宰者でもある、映画『ヒミズ』や『冷たい熱帯魚』を手がけた監督は誰？	園子温	
QA20QBIK-1157	第1回AI王	2020/01/27	未使用問題	1157	光学においては「オイラー螺旋」などとも呼ばれる、人間の運命の糸を紡ぐというギリシャ神話の女神の名に由来する曲線は何？	クロソイド曲線	
QA20QBIK-1161	第1回AI王	2020/01/27	未使用問題	1161	テレビや映画で、通行人や店の客などその他大勢の役で出演する人のことを「追加の」という意味の英語で何という？	エキストラ	
QA20QBIK-1163	第1回AI王	2020/01/27	未使用問題	1163	約3000万人と国家を持たない民族としては世界最大の規模をもつといわれる、トルコ、イラク、イラン、シリアの国境地帯周辺暮らす中東の少数民族は何？	クルド人	
QA20QBIK-1177	第1回AI王	2020/01/27	未使用問題	1177	「日本最北端の地」と記された石碑が建つ、北海道稚内市の岬はどこ？	宗谷岬	
QA20QBIK-1183	第1回AI王	2020/01/27	未使用問題	1183	有利な方につこうと形勢をうかがうことを、羽柴秀吉と明智光秀が戦った山崎の合戦で、筒井順慶が形勢をうかがった場所から「何をきめ込む」という？	洞ヶ峠	
QA20QBIK-1205	第1回AI王	2020/01/27	未使用問題	1205	架線から電気を取り入れるために電車の屋根に取り付けられる、「菱形」や「くの字型」の装置を何という？	パンタグラフ	
QA20QBIK-1207	第1回AI王	2020/01/27	未使用問題	1207	ルイス・キャロルの小説『不思議の国のアリス』に登場する、人間の言葉を話し、いつもにやにや笑いを浮かべている猫の名前は何？	チェシャ猫	
QA20QBIK-1211	第1回AI王	2020/01/27	未使用問題	1211	1999年に20勝を記録するとともに、「雑草魂」で新語・流行語大賞を受賞した元プロ野球選手は誰？	上原浩治	
QA20QBIK-1217	第1回AI王	2020/01/27	未使用問題	1217	クォークと反クォークからなり、湯川秀樹が理論的に存在を予言し、ノーベル物理学賞受賞にいたった粒子は何？	中間子	
QA20QBIK-1229	第1回AI王	2020/01/27	未使用問題	1229	フランス語で「王子の港」という意味がある、カリブ海に浮かぶ国・ハイチの首都はどこ？	ポルトープランス	
QA20QBIK-1231	第1回AI王	2020/01/27	未使用問題	1231	低所得であるばかりか、労働や勉強に対する意欲も低い階層集団からなる社会を指す、マーケティングアナリスト三浦展のベストセラーは何？	下流社会	
QA20QBIK-1237	第1回AI王	2020/01/27	未使用問題	1237	2枚の手札と5枚の共通カードで役を作る、アメリカの地名がついた、トランプのポーカーゲームは何？	テキサス・ホールデム	
QA20QBIK-1239	第1回AI王	2020/01/27	未使用問題	1239	香港のホテルで生まれた、乾物が原料の調味料で、最高級ブランデーの等級を名前に拝借しているのは何？	XO醤	
QA20QBIK-1243	第1回AI王	2020/01/27	未使用問題	1243	ギターのネックにあたる棹の太さによって、細棹、中棹、太棹に分類される日本の楽器は何？	三味線	
QA20QBIK-1245	第1回AI王	2020/01/27	未使用問題	1245	ロンドンにあるハドスン夫人が所有するアパートで、医師のワトスンと共同生活を送るコナン・ドイルが生んだ名探偵は誰？	シャーロック・ホームズ	
QA20QBIK-1249	第1回AI王	2020/01/27	未使用問題	1249	サンリオのキャラクター・ポムポムプリンの友だちで、しっかり者のネズミの名前はスコーンですが、何でもかじっちゃうハムスターの名前は何？	マフィン	
QA20QBIK-1261	第1回AI王	2020/01/27	未使用問題	1261	1945年8月30日、マッカーサーが厚着飛行場に到着した時に乗っていた飛行機の名前は何？	バターン号	
QA20QBIK-1275	第1回AI王	2020/01/27	未使用問題	1275	アメリカ映画『ビフォア・サンライズ』『ビフォア・サンセット』に続く、「ビフォア」シリーズの3作目は何？	ビフォア・ミッドナイト	
QA20QBIK-1279	第1回AI王	2020/01/27	未使用問題	1279	月9ドラマにもなった、客が持ち込む古書にまつわる謎を古書店店主の栞子が解いていくという、三上延の小説シリーズは何？	ビブリア古書堂の事件手帖	
QA20QBIK-1285	第1回AI王	2020/01/27	未使用問題	1285	モロッコの国名の語源にもなった、カサブランカに次ぐ同国第2の都市はどこ？	マラケシュ	
QA20QBIK-1287	第1回AI王	2020/01/27	未使用問題	1287	サーフィンやスノーボードで、右足が前、左足が後ろにくるスタンスのことを、レギュラースタンスに対して何という？	グーフィー	
QA20QBIK-1291	第1回AI王	2020/01/27	未使用問題	1291	ポルトガル語で「針」という意味を持つ、アフリカ大陸最南端の岬は何岬？	アガラス岬	
QA20QBIK-1295	第1回AI王	2020/01/27	未使用問題	1295	1909年にカナダのブリティッシュコロンビア州のステファン層の頁岩中から発見されたカンブリア紀の特異な化石動物群を、その岩の名前から何という？	バージェス動物群	
QA20QBIK-1297	第1回AI王	2020/01/27	未使用問題	1297	映画『ガス燈』『追想』でアカデミー主演女優賞を受賞した、スウェーデン出身の女優は誰？	イングリッド・バーグマン	
QA20QBIK-1299	第1回AI王	2020/01/27	未使用問題	1299	資源ごみを、燃えるごみ・埋め立てごみ・資源ごみに徹底的に分類して回収するシステムのことを、最初に始めた静岡県の都市の名前をとって何方式という？	沼津方式	
QA20QBIK-1303	第1回AI王	2020/01/27	未使用問題	1303	形がカトリック教会修道士がかぶる帽子に似ていることに由来する、人の首、肩、背中にかけてある筋肉といえば何筋？	僧帽筋	
QA20QBIK-1307	第1回AI王	2020/01/27	未使用問題	1307	四国八十八ヶ所で、最初の札所は徳島県の霊山寺ですが、最後の札所は香川県のどこ？	大窪寺	
QA20QBIK-1325	第1回AI王	2020/01/27	未使用問題	1325	馬のロゴが入った「ポロ」シリーズで有名な、アメリカン・トラディショナルの代表的なファッションブランドは何？	ラルフ・ローレン	
QA20QBIK-1329	第1回AI王	2020/01/27	未使用問題	1329	韓国のB級グルメの1つ「ラポッキ」。この「ラ」はラーメンのことですが、「ポッキ」とは何のこと？	トッポッキ	
QA20QBIK-1343	第1回AI王	2020/01/27	未使用問題	1343	2014年の流行語にもなった言葉で、男性が女性を壁際に追い詰め、手をついて逃げ場をなくす行為を何という？	壁ドン	
QA20QBIK-1367	第1回AI王	2020/01/27	未使用問題	1367	「世界三大レース」と呼ばれる自動車レースのうち、F1世界選手権のひとつは何？	モナコグランプリ	
QA20QBIK-1369	第1回AI王	2020/01/27	未使用問題	1369	野球の変化球のように、流体中を回転しながら移動するボールの進行方向が変化する現象を、ドイツの科学者の名前から何効果という？	マグヌス効果	
QA20QBIK-1379	第1回AI王	2020/01/27	未使用問題	1379	オペラ『カルメン』や『真珠採り』で知られる、19世紀のフランスの作曲家は誰？	ジョルジュ・ビゼー	
QA20QBIK-1381	第1回AI王	2020/01/27	未使用問題	1381	テニスで、ネットに前進してきた相手のわきを素早く抜くショットを何という？	パッシングショット	
QA20QBIK-1397	第1回AI王	2020/01/27	未使用問題	1397	温泉地帯や火山地帯などでみられる、地下の高温・高圧の水蒸気を利用した発電方法を何という？	地熱発電	
QA20QBIK-1403	第1回AI王	2020/01/27	未使用問題	1403	仙人を目指した若者を描いた、中国の伝奇を原案とした芥川龍之介の小説は何？	杜子春	
QA20QBIK-1405	第1回AI王	2020/01/27	未使用問題	1405	普通のスキー板に比べて太く短めで、板の中央部が細くなったスキー板のことを何という？	カービングスキー	
QA20QBIK-1411	第1回AI王	2020/01/27	未使用問題	1411	ギリシャ神話で、ゼウスやポセイドンの父にあたる大地の神様は誰？	クロノス	
QA20QBIK-1419	第1回AI王	2020/01/27	未使用問題	1419	ラテン語で「ねじれ」や「らせん形」という意味がある、健康食品として知られる藻の一種は何？	スピルリナ	
QA20QBIK-1431	第1回AI王	2020/01/27	未使用問題	1431	生地にバターなどを折り込んだパイのような層が特徴の、フランス語で「三日月」という意味があるパンは何？	クロワッサン	
QA20QBIK-1447	第1回AI王	2020/01/27	未使用問題	1447	内側に六角形が並んでいるように見えることから名前がついた、ウシの第二胃袋の通称は何？	ハチノス	
QA20QBIK-1453	第1回AI王	2020/01/27	未使用問題	1453	「ゴチになります！」などの企画で有名な、1994年から放送されている日本テレビのバラエティ番組は何？	ぐるぐるナインティナイン	
QA20QBIK-1457	第1回AI王	2020/01/27	未使用問題	1457	現在はイスタンブールと呼ばれる、1453年から1922年までオスマン帝国の首都として栄えた都市はどこ？	コンスタンティノープル	
QA20QBIK-1459	第1回AI王	2020/01/27	未使用問題	1459	童謡『犬のおまわりさん』や唱歌『ちょうちょう』の2番の歌詞に共通して登場する鳥は何？	スズメ	
QA20QBIK-1463	第1回AI王	2020/01/27	未使用問題	1463	マンガ『カイジ』から生まれた『中間管理録トネガワ』など、映画やドラマなどで、元の作品から派生した作品のことを英語で何という？	スピンオフ	
QA20QBIK-1465	第1回AI王	2020/01/27	未使用問題	1465	ジャニーズ事務所のアイドルグループ・TOKIOのメンバーで、唯一の東京都出身は誰？	国分太一	
QA20QBIK-1469	第1回AI王	2020/01/27	未使用問題	1469	原題を『Sein und Zeit』という、1927年に発表された、ドイツの哲学者・ハイデッガーの著書は何？	存在と時間	
QA20QBIK-1473	第1回AI王	2020/01/27	未使用問題	1473	1987年5月13日、JR東日本が発表したものの定着しなかった、それまでの「国電」に代わる名称は何だった？	E電	
QA20QBIK-1477	第1回AI王	2020/01/27	未使用問題	1477	「トリノ・イタリア自動車製造所」という意味の言葉から社名が来ている、「シエナ」などの車種で知られるイタリア最大の自動車メーカーは何？	フィアット	
QA20QBIK-1485	第1回AI王	2020/01/27	未使用問題	1485	アフリカの似た名前の国、アルジェリアとナイジェリアのうち、より北に位置するのはどっち？	アルジェリア	
QA20QBIK-1489	第1回AI王	2020/01/27	未使用問題	1489	ハトヤホテルのCMソングや、童謡『手のひらを太陽に』の作曲で知られる音楽家は誰？	いずみたく	
QA20QBIK-1491	第1回AI王	2020/01/27	未使用問題	1491	織田信長が本能寺の変で討ち取られた直後、柴田勝家らが後継者を決めるために行った会議を、舞台となった城から「何会議」という？	清洲会議	
QA20QBIK-1499	第1回AI王	2020/01/27	未使用問題	1499	製法が門外不出とされている、「リキュールの女王」の異名を持つ、フランス南東部の地名がついたリキュールの銘柄は何？	シャルトリューズ	
QA20QBIK-1501	第1回AI王	2020/01/27	未使用問題	1501	妻が映画監督・伊丹十三の妹であるという芥川賞作家は誰？	大江健三郎	
QA20QBIK-1507	第1回AI王	2020/01/27	未使用問題	1507	箱根駅伝の往路優勝トロフィーにも使われている、様々な木片を組み合わせて幾何学的な模様を表現した、江戸時代後期の箱根にはじまる工芸品を何という？	寄木細工	
QA20QBIK-1515	第1回AI王	2020/01/27	未使用問題	1515	相対主義の立場を取り、「人間は万物の尺度である」という言葉を残した古代ギリシャの哲学者は誰？	プロタゴラス	
QA20QBIK-1527	第1回AI王	2020/01/27	未使用問題	1527	ナポリの言葉で「私の太陽」という意味がある、ナポリの美しい自然と恋人への愛を歌ったカンツォーネの名曲は何？	オー・ソレ・ミオ	
QA20QBIK-1531	第1回AI王	2020/01/27	未使用問題	1531	1950年代にマンボを世界的に流行させ、「マンボの王様」と呼ばれた、『マンボNo.5』などの曲で知られるキューバのミュージシャンは誰？	ペレス・プラード	
QA20QBIK-1545	第1回AI王	2020/01/27	未使用問題	1545	1924年の創業時の社名を「大阪金属工業所」といった、ルームエアコンや空気清浄器などの製造メーカーは何？	ダイキン工業	
QA20QBIK-1551	第1回AI王	2020/01/27	未使用問題	1551	パリを中心に文化や芸術が栄えた20世紀初頭のことを、「よき時代」という意味のフランス語で何という？	ベル・エポック	
QA20QBIK-1553	第1回AI王	2020/01/27	未使用問題	1553	都道府県のシンボルとして定められている「県の獣」で、最も多い6つの県で指定されている、シカではなくウシ科の動物は何？	カモシカ	
QA20QBIK-1557	第1回AI王	2020/01/27	未使用問題	1557	ドイツ南部のフュッセン近郊にある、19世紀後半にバイエルン国王ルートヴイヒ2世によって建設された、「新白鳥城」という意味の名前の城は何？	ノイシュヴァンシュタイン城	
QA20QBIK-1565	第1回AI王	2020/01/27	未使用問題	1565	日本神話に登場する、天岩戸にこもったという伝説でも有名な、太陽を神格化した神は何？	天照大神	
QA20QBIK-1585	第1回AI王	2020/01/27	未使用問題	1585	葛飾北斎の『富嶽三十六景』で、俗に「赤富士」と呼ばれる作品の正式なタイトルは何？	凱風快晴	
QA20QBIK-1597	第1回AI王	2020/01/27	未使用問題	1597	ラベンダー、ローズマリー、バジル、ミントといえば何科の植物？	シソ科	
QA20QBIK-1599	第1回AI王	2020/01/27	未使用問題	1599	中川李枝子と山脇百合子による絵本『ぐりとぐら』で、ぐりとぐらが卵から作ったお菓子は何？	カステラ	
QA20QBIK-1615	第1回AI王	2020/01/27	未使用問題	1615	病気やケガの診断や治療方針について、患者が主治医ではない医師の意見を求めることを、「第二の意見」という意味の英語で何という？	セカンド・オピニオン	
QA20QBIK-1625	第1回AI王	2020/01/27	未使用問題	1625	1アンペアの電流を1ボルトの電位差で流したときの値を1とする、イギリスの技術者に由来する電力の単位は何？	ワット	
QA20QBIK-1635	第1回AI王	2020/01/27	未使用問題	1635	翼があり、羽団扇を持ち、顔が赤く、長い鼻が特徴的な想像上の生き物は何？	天狗	
QA20QBIK-1643	第1回AI王	2020/01/27	未使用問題	1643	皮をむいてゆでて、和え物や煮物として食べられる、サトイモやハスイモの茎を何という？	芋茎	
QA20QBIK-1645	第1回AI王	2020/01/27	未使用問題	1645	アイススケートの種目で、一定の距離を滑り、そのタイムを競い合うものを何という？	スピードスケート	
QA20QBIK-1647	第1回AI王	2020/01/27	未使用問題	1647	「ダンネブロ」と呼ばれる世界最古の国旗を使っている、コペンハーゲンに首都を置く国はどこ？	デンマーク	
QA20QBIK-1655	第1回AI王	2020/01/27	未使用問題	1655	1963年に創設された、ニューヨークに本部がある「米国電気電子学会」を、アルファベット4文字で何という？	IEEE	
QA20QBIK-1659	第1回AI王	2020/01/27	未使用問題	1659	皮下脂肪を燃焼し、体温を上げる働きがあるとされる、唐辛子の辛み成分は何？	カプサイシン	
QA20QBIK-1671	第1回AI王	2020/01/27	未使用問題	1671	童謡『おべんとうばこのうた』で、「スジのとおった」と歌われている食材は何？	フキ	
QA20QBIK-1679	第1回AI王	2020/01/27	未使用問題	1679	英語で「借方」という意味をがある、買い物をすると預金口座から即時に代金が引き落とされる仕組みの決済用カードを何という？	デビットカード	
QA20QBIK-1681	第1回AI王	2020/01/27	未使用問題	1681	古代中国・周の時代の馬を見分ける名人に由来する、人を見抜く眼力のある者を指す言葉は何？	伯楽	
QA20QBIK-1691	第1回AI王	2020/01/27	未使用問題	1691	「アラビアガム」という添加物にちなんだ、アイスコーヒーなどに入れる甘いシロップは何？	ガムシロップ	
QA20QBIK-1697	第1回AI王	2020/01/27	未使用問題	1697	ローマカトリック教会が1966年まで作成を続けていた、カトリックの信仰や道徳に反する内容の書物が掲載されたリストのことを何という？	禁書目録	
QA20QBIK-1713	第1回AI王	2020/01/27	未使用問題	1713	首都はカイロに置かれていた、初代君主をシャジャル・アッ＝ドゥッルという、1250年から1517年まで存在したイスラム王朝は何？	マムルーク朝	
QA20QBIK-1719	第1回AI王	2020/01/27	未使用問題	1719	1970年代にヒッピーファッションとして流行した、膝下から裾へ鐘のように広がった「パンタロン」とも呼ばれるパンツのタイプを、ある楽器にたとえて何という？	ベルボトム	
QA20QBIK-1725	第1回AI王	2020/01/27	未使用問題	1725	原産地であるイギリスのサマーセット州の村にちなんで名づけられた、甘い芳香と酸味が特徴の硬質のナチュラルチーズは何？	チェダーチーズ	
QA20QBIK-1727	第1回AI王	2020/01/27	未使用問題	1727	小豆あんや野沢菜などを小麦粉から作った皮に包んで蒸した、長野県北信地方で誕生した郷土料理は何？	おやき	
QA20QBIK-1735	第1回AI王	2020/01/27	未使用問題	1735	日本の国政選挙でも導入されている、候補者ではなく政党に投票し、政党の得票率に応じて当選する議員の数が決まる選挙制度を何という？	比例代表制	
QA20QBIK-1747	第1回AI王	2020/01/27	未使用問題	1747	アイヌ語で「鉱泉の湧出るところ」という意味の「ユーパロ」 に由来する、かつては炭鉱で、現在はメロンや映画祭で知られている北海道の市はどこ？	夕張市	
QA20QBIK-1753	第1回AI王	2020/01/27	未使用問題	1753	古代ギリシャの祭りで行われていた踊りからタイトルをつけられた、1888年に作られたフランスの作曲家エリック・サティのピアノ曲は何？	ジムノペディ	
QA20QBIK-1757	第1回AI王	2020/01/27	未使用問題	1757	マラソンの最中に起こるランナーズハイの原因とされる、「脳内麻薬」ともいわれる神経伝達物質は何？	エンドルフィン	
QA20QBIK-1763	第1回AI王	2020/01/27	未使用問題	1763	キジの鳴き声に由来する、人の頼みや相談をそっけなく断ることを何という？	けんもほろろ	
QA20QBIK-1765	第1回AI王	2020/01/27	未使用問題	1765	原作・高森朝雄、作画・ちばてつやによるボクシング漫画で、丹下段平、力石徹、矢吹丈などのキャラクターが登場するのは何？	あしたのジョー	
QA20QBIK-1769	第1回AI王	2020/01/27	未使用問題	1769	2020年の東京オリンピックの「追加種目」は、野球・ソフトボール、スケートボード、スポーツクライミング、空手と、あとひとつは何？	サーフィン	
QA20QBIK-1771	第1回AI王	2020/01/27	未使用問題	1771	家族団らんのひとときに食べてもらいたいという意味でキャッチフレーズを「夜のお菓子」としている、春華堂が販売する浜松市の銘菓は何？	うなぎパイ	
QA20QBIK-1775	第1回AI王	2020/01/27	未使用問題	1775	1950年代にNASAが宇宙船回収用に開発した、現在はスポーツとして楽しまれる、三角形のパイプ枠に布を張り、人がぶら下がって滑空する小型のグライダーは何？	ハンググライダー	
QA20QBIK-1777	第1回AI王	2020/01/27	未使用問題	1777	家がずっと栄えていくようにとの意味をこめて、鏡餅の上に供えられる、ミカン科の植物は何？	ダイダイ	
QA20QBIK-1797	第1回AI王	2020/01/27	未使用問題	1797	ギリシャ語の「神の食べ物」という意味の言葉に由来する、チョコレートの原料となるアオイ科の植物は何？	カカオ	
QA20QBIK-1807	第1回AI王	2020/01/27	未使用問題	1807	お墓、四角すい、金字塔、スフィンクスから連想される、エジプトの建造物は何？	ピラミッド	
QA20QBIK-1817	第1回AI王	2020/01/27	未使用問題	1817	血友病や色覚異常にみられる、性染色体に依存するため性別によって現れ方の違う遺伝を何という？	伴性遺伝	
QA20QBIK-1821	第1回AI王	2020/01/27	未使用問題	1821	平たいガラス製や陶製の小さい玉などをばらまき、順番に指先ではじいて当てたものを取り合う、昔懐かしい子どもの遊びは何？	おはじき	
QA20QBIK-1833	第1回AI王	2020/01/27	未使用問題	1833	お客さんが突然来てもすぐに出すことができるということから名前がついた、サツマイモと小豆あんを小麦粉で作った皮で蒸した、熊本県の郷土料理は何？	いきなり団子	
QA20QBIK-1837	第1回AI王	2020/01/27	未使用問題	1837	正式にはコロン諸島という、チャールズ・ダーウィンが進化論を提唱するヒントを得たことで知られる、エクアドルの諸島は何？	ガラパゴス諸島	
